,name,p_np,smile,ExactMass,CID,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,XLogP
167,procyclidine,1,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,287.224914549,4919.0,301.0,0.0,1.0,2.0,4.1
168,promazine,1,CN(C)CCCN1c2ccccc2Sc3ccccc13,284.13471982,4926.0,285.0,0.0,0.0,3.0,4.5
169,Pindolol,1,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.152477885,4828.0,248.0,0.0,3.0,3.0,1.8
170,Plicamycin,1,CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O,1084.47265329,29051.0,1940.0,0.0,11.0,24.0,0.6
171,Pravastatin,0,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,424.24610348,54687.0,656.0,0.0,4.0,7.0,1.6
172,Praziquantel,1,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,312.183778013,4891.0,472.0,0.0,0.0,2.0,2.7
173,Trimethoprim,1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.13789045,5578.0,307.0,0.0,2.0,7.0,0.9
174,Trimetrexate,0,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.18008961,5583.0,457.0,0.0,3.0,8.0,2.5
175,Trometamol,0,NC(CO)(CO)CO,121.07389321,6503.0,54.0,0.0,4.0,4.0,-2.9
176,Trovafloxacin,1,NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,416.10962484,62959.0,770.0,0.0,2.0,10.0,0.3
177,Urea,1,NC(N)=O,60.032362755,1176.0,29.0,0.0,2.0,1.0,-1.4
178,coumarin,0,O=C1Oc2ccccc2C=C1,146.036779430,323.0,196.0,0.0,0.0,2.0,1.4
179,dapsone,0,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,248.06194880,2955.0,306.0,0.0,2.0,4.0,1.0
180,Dehydrocholic acid,0,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O,402.24062418,6674.0,756.0,0.0,1.0,5.0,2.6
181,dicumarol,0,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,336.06338810,54676038.0,605.0,0.0,2.0,6.0,2.6
182,dicyclomine,0,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,309.266779359,3042.0,326.0,0.0,0.0,3.0,5.5
183,Diethylstilbestrol,0,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,268.146329876,448537.0,286.0,0.0,2.0,2.0,5.1
184,Digitoxin,0,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4,764.43469209,6281.0,1410.0,0.0,5.0,13.0,2.3
185,Digoxin,0,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,780.42960671,2724385.0,1450.0,0.0,6.0,14.0,1.3
186,Domperidone,0,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,425.1618527,3151.0,655.0,0.0,2.0,3.0,3.9
187,promethazine-HCl,1,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,284.13471982,4927.0,298.0,0.0,0.0,3.0,4.8
188,propiomazine,1,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,340.16093457,4940.0,441.0,0.0,0.0,4.0,4.8
189,propofol,1,CC(C)c1cccc(C(C)C)c1O,178.135765193,4943.0,135.0,0.0,1.0,1.0,3.8
190,protriptyline,1,CNCCCC1c2ccccc2C=Cc3ccccc13,263.167399674,4976.0,296.0,0.0,1.0,1.0,4.4
191,pyridazinone,1,O=C1C=CNN=C1,96.032362755,565900.0,137.0,0.0,1.0,3.0,-0.1
192,quazepam,1,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,386.0267599,4999.0,539.0,0.0,0.0,6.0,4.0
193,rescinnamine,1,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6,634.28903092,5280954.0,1080.0,0.0,1.0,10.0,4.5
194,reserpine,1,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,608.27338086,5770.0,1000.0,0.0,1.0,10.0,4.0
195,secobarbital,1,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,238.13174244,5193.0,343.0,0.0,2.0,3.0,2.0
196,spiclomazine,1,[H+].[Cl-].Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1,481.0816102,92032273.0,601.0,0.0,2.0,6.0,
197,Atovaquone,0,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,366.1022722,74989.0,595.0,0.0,1.0,3.0,5.2
198,Azelaicacid,0,OC(=O)CCCCCCCC(O)=O,188.10485899,2266.0,147.0,0.0,2.0,4.0,1.6
199,Azithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.50852574,55185.0,1150.0,0.0,5.0,14.0,4.0
200,Bacitracin,0,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc3[nH]cnc3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,1421.74894144,5311014.0,2850.0,0.0,17.0,21.0,-4.1
201,Bethanechol,0,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,196.0978555,11548.0,140.0,0.0,1.0,3.0,
202,Bretyliumtosilate,0,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,413.06603,6100.0,349.0,0.0,0.0,3.0,
203,Bromocriptine,0,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,653.22128,31101.0,1230.0,0.0,3.0,6.0,3.8
204,Buprenorphine,1,c12[C@]34[C@@]56[C@H]([N@@](CC7CC7)CC4)Cc2ccc(c1O[C@H]3[C@](OC)([C@H](C5)[C@](C(C)(C)C)(C)O)CC6)O,467.30355879,644073.0,869.0,0.0,2.0,5.0,5.0
205,dopamine,0,NCCc1ccc(O)c(O)c1,153.078978594,681.0,119.0,0.0,3.0,3.0,-1.0
206,doxorubicin,0,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,543.17406074,31703.0,977.0,0.0,6.0,12.0,1.3
207,doxycycline,0,O.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(=C(N)/O)/C(=O)[C@@]3(O)C(=O)C2=C(O)c4c(O)cccc14,-1,,,,,,
208,Dyclonine,0,[Cl].CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,325.1808568,68304.0,292.0,0.0,1.0,3.0,
209,Econazole,0,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,380.024996,3198.0,379.0,0.0,0.0,2.0,5.3
210,enkephalin,0,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O,554.28528295,133134.0,869.0,0.0,7.0,7.0,0.2
211,Ephedrine,0,CN[C@@H](C)[C@H](O)c1ccccc1,165.115364102,9294.0,121.0,0.0,2.0,2.0,0.9
212,epinephrine,0,CNC[C@H](O)c1ccc(O)c(O)c1,183.08954328,5816.0,154.0,0.0,4.0,4.0,-1.4
213,erythromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.46124119,12560.0,1180.0,0.0,5.0,14.0,2.7
214,estradiol,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,272.177630004,5757.0,382.0,0.0,2.0,2.0,4.0
215,tacrine,1,Nc1c2CCCCc2nc3ccccc13,198.115698455,1935.0,229.0,0.0,1.0,2.0,2.7
216,temazepam,1,CN1C(=O)C(O)N=C(c2ccccc2)c3cc(Cl)ccc13,300.0665554,5391.0,434.0,0.0,1.0,3.0,2.2
217,tetrabenzine,1,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,317.19909372,6018.0,425.0,0.0,0.0,4.0,2.9
218,thc,1,CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,314.224580195,16078.0,439.0,0.0,1.0,2.0,7.0
219,thebaine,1,COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45,311.15214353,5324289.0,585.0,0.0,0.0,4.0,2.2
220,thiethylperazine,1,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,399.18029028,5440.0,455.0,0.0,0.0,5.0,5.4
221,thioridazine,1,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,370.15374118,5452.0,432.0,0.0,0.0,4.0,5.9
222,thiothixene,1,CN1CCN(CC/C=C/2c3ccccc3Sc4ccc(cc24)[S](=O)(=O)N(C)C)CC1,-1,,,,,,
223,tranylcypromine,1,[Cl-].N[C@@H]1C[C@H]1c2ccccc2.[H+],169.0658271,53628842.0,116.0,0.0,2.0,2.0,
224,trazodone,1,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,371.1512880,5533.0,611.0,0.0,0.0,4.0,2.8
225,Busulfan,1,C[S](=O)(=O)OCCCCO[S](C)(=O)=O,246.02318051,2478.0,294.0,0.0,0.0,6.0,-0.5
226,Cefradine,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(O)=O,349.10962727,38103.0,697.0,0.0,3.0,6.0,0.4
227,Chloroquine,1,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.1815255,2719.0,309.0,0.0,1.0,3.0,4.6
228,Cisapride,1,O.COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,483.1936270,656684.0,581.0,0.0,3.0,8.0,
229,Cladribine,1,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,285.0628670,20279.0,338.0,0.0,3.0,7.0,0.8
230,Clidiniumbromide,0,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,431.10961,19004.0,482.0,0.0,1.0,4.0,
231,estrone,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,270.161979940,5870.0,418.0,0.0,1.0,2.0,3.1
232,Ethacrynic acid,0,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,302.0112642,3278.0,370.0,0.0,1.0,4.0,3.8
233,ethinylestradiol,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,-1,,,,,,
234,fenoterol,0,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,303.14705815,3343.0,310.0,0.0,5.0,5.0,2.0
235,floxuridine,0,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,246.06519962,5790.0,386.0,0.0,3.0,6.0,-1.2
236,Flucloxacillin,0,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,453.0561477,21319.0,758.0,0.0,2.0,8.0,2.6
237,fluorouracil,0,FC1=CNC(=O)NC1=O,130.01785550,3385.0,199.0,0.0,2.0,3.0,-0.9
238,furosemide,0,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,330.0077203,3440.0,481.0,0.0,3.0,7.0,2.0
239,ganciclovir,0,NC1=NC(=O)c2ncn(COC(CO)CO)c2N1,255.09675391,135398740.0,346.0,0.0,4.0,6.0,-2.5
240,glycopyrrolate,0,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3,397.12526,11693.0,424.0,0.0,1.0,4.0,
241,trifluperidol,1,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,409.16649162,5567.0,537.0,0.0,1.0,7.0,3.5
242,triflupromazine,1,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,352.12210427,5568.0,416.0,0.0,0.0,6.0,5.2
243,trifluroperazine,1,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,407.16430344,5566.0,510.0,0.0,0.0,7.0,5.0
244,trihexyphenidyl,1,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,301.240564612,5572.0,314.0,0.0,1.0,2.0,4.5
245,trimetozine,1,COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,281.12632271,12478.0,305.0,0.0,0.0,5.0,0.9
246,trimipramine,1,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,294.209598838,5584.0,317.0,0.0,0.0,2.0,5.8
247,tybamate,1,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,274.18925731,20266.0,284.0,0.0,2.0,4.0,2.4
248,uridine,1,OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O,244.06953611,1177.0,371.0,0.0,4.0,6.0,-2.0
249,valproicacid,1,CCCC(CCC)C(O)=O,144.115029749,3121.0,93.0,0.0,1.0,2.0,2.8
250,zimelidine,1,CN(C)C/C=C(/c1ccc(Br)cc1)c2cccnc2,-1,,,,,,
251,Clofazimine,0,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,472.1221521,2794.0,829.0,0.0,1.0,4.0,7.1
252,Colchicine,0,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,399.16818752,6167.0,740.0,0.0,1.0,6.0,1.0
253,Cromoglicicacid,0,OC(COc1ccc2OC(=CC(=O)c2c1)C(O)=O)COc3cccc4OC(=CC(=O)c34)C(O)=O,468.06926132,27686.0,907.0,0.0,3.0,11.0,1.9
254,Cycloserine,1,NC1CONC1=O,102.042927438,401.0,92.0,0.0,2.0,3.0,-1.5
255,Hydroxycarbamide,1,NC(=O)NO,76.027277375,3657.0,42.0,0.0,3.0,2.0,-1.8
256,Ipratropiumbromide,0,[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,411.14091,31098.0,430.0,0.0,1.0,4.0,
257,guanabenz,0,NC(N)=N\N=C\c1c(Cl)cccc1Cl,230.0126017,5353646.0,228.0,0.0,2.0,2.0,1.7
258,guanethidinesulfate,0,NC(N)=NCCN1CCCCCCC1,198.18444672,3518.0,167.0,0.0,2.0,2.0,0.5
259,homatropine,0,CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,275.15214353,3623.0,340.0,0.0,1.0,4.0,1.9
260,hydralazine,0,NNc1nncc2ccccc12,160.074896272,3637.0,150.0,0.0,2.0,4.0,0.7
261,Hydrochlorothiazide,0,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,296.9644758,3639.0,494.0,0.0,3.0,7.0,-0.1
262,Hydrocortisone,0,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,362.20932405,5754.0,684.0,0.0,3.0,5.0,1.6
263,hydroflumethiazide,0,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,330.99083258,3647.0,578.0,0.0,3.0,10.0,0.4
264,ibuprofen,0,CC(C)Cc1ccc(cc1)C(C)C(O)=O,206.130679813,3672.0,203.0,0.0,1.0,2.0,3.5
265,indomethacin,0,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,357.0767857,3715.0,506.0,0.0,1.0,4.0,4.3
266,35,0,c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@](CO)(C)O)C)=O,-1,0.0,,,,,
267,1-47,0,NCCc1cn2c(n1)cccc2,161.095297364,7536516.0,149.0,0.0,1.0,2.0,1.1
268,1-48,1,CCCN(CCC)CCc1ccc(c2c1CC(N2)=C)O,-1,0.0,,,,,
269,9-OH-risperidone,1,c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c([C@@H](CCC3)O)nc2C)=O)CC1,426.20671890,9802545.0,764.0,0.0,1.0,7.0,2.2
270,Alprazolam,1,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,308.0828741,2118.0,434.0,0.0,0.0,3.0,2.1
271,BCNU,1,ClCCNC(=O)N(CCCl)N=O,213.0071819,2578.0,156.0,0.0,1.0,3.0,1.5
272,Itraconazole,0,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,704.2393071,55283.0,1120.0,0.0,0.0,9.0,5.7
273,Kanamycin,0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,484.23805798,815.0,638.0,0.0,11.0,15.0,-6.9
274,Ketoprofen,1,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,254.094294304,3825.0,331.0,0.0,1.0,3.0,3.1
275,Ketorolac,0,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,255.08954328,3826.0,376.0,0.0,1.0,3.0,1.9
276,Metaraminol,0,C[C@H](N)[C@H](O)c1cccc(O)c1,167.094628657,5906.0,141.0,0.0,3.0,3.0,-0.4
277,isoniazid,0,NNC(=O)c1ccncc1,137.058911855,3767.0,120.0,0.0,2.0,3.0,-0.7
278,Isoproterenol,0,CC(C)NCC(O)c1ccc(O)c(O)c1,211.12084340,3779.0,187.0,0.0,4.0,4.0,-0.6
279,Isoquercitrin,0,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,464.09547607,5280804.0,758.0,0.0,8.0,12.0,0.4
280,Ketoconazole,0,CC(=O)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,530.1487608,456201.0,735.0,0.0,0.0,6.0,4.3
281,labetalol,0,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,328.17869263,3869.0,385.0,0.0,4.0,4.0,3.1
282,levodopa,0,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,197.06880783,6047.0,209.0,0.0,4.0,5.0,-2.7
283,mannitol,0,OCC(O)C(O)C(O)C(O)CO,182.07903816,453.0,105.0,0.0,6.0,6.0,-3.1
284,Meclocycline,0,CN(C)C1C2C(O)C3C(=C)c4c(Cl)ccc(O)c4C(=C3C(=O)C2(O)C(=O)\C(=C(N)/O)C1=O)O,-1,,,,,,
285,Meclofenamate,0,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,295.0166840,4037.0,327.0,0.0,2.0,3.0,5.2
286,Mefenamic_acid,0,Cc1cccc(Nc2ccccc2C(O)=O)c1C,241.110278721,4044.0,292.0,0.0,2.0,3.0,5.1
287,Cimetidine,0,CN=C(NCCSCc1nc[nH]c1C)NC#N,-1,,,,,,
288,Clonidine,1,Clc1cccc(Cl)c1NC2=NCCN2,229.0173527,2803.0,222.0,0.0,2.0,1.0,1.6
289,Didanosine,0,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,236.09094026,135398739.0,348.0,0.0,2.0,5.0,-1.2
290,Metoprolol,1,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.18344366,4171.0,215.0,0.0,2.0,4.0,1.9
291,Metronidazole,1,Cc1ncc(n1CCO)[N+]([O-])=O,171.06439116,4173.0,170.0,0.0,1.0,4.0,0.0
292,Mifepristone,0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,-1,,,,,,
293,Minocycline,1,C1[C@@H]2[C@](C(=C3C(c4c(ccc(c4C[C@@H]13)N(C)C)O)=O)O)(C(C(C(N)=O)=C([C@H]2N(C)C)O)=O)O,457.18490021,54675783.0,971.0,0.0,5.0,9.0,-0.6
294,Moclobemide,1,Clc1ccc(cc1)C(=O)NCCN2CCOCC2,268.0978555,4235.0,262.0,0.0,1.0,3.0,1.5
295,Propanthelinebromide,0,[Br-].CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,447.14091,9279.0,474.0,0.0,0.0,4.0,
296,Pyrazinamide,1,NC(=O)c1cnccn1,123.043261792,1046.0,115.0,0.0,1.0,3.0,-0.6
297,Pyridostigminebromide,1,[Br-].CN(C)C(=O)Oc1ccc[n+](C)c1,260.01604,7550.0,183.0,0.0,0.0,3.0,
298,Pyrimethamine,1,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,248.0828741,4993.0,243.0,0.0,2.0,4.0,2.7
299,Quinine,0,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,324.183778013,441073.0,457.0,0.0,1.0,4.0,2.9
300,melphalan,0,NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,304.0745332,4053.0,265.0,0.0,2.0,4.0,-0.5
301,mepenzolatebromide,0,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,419.10961,6461.0,432.0,0.0,1.0,4.0,
302,mepiramine,0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.184112366,4992.0,277.0,0.0,0.0,4.0,3.3
303,mequitazine,0,C1CN2CCC1C(C2)CN3c4ccccc4Sc5ccccc35,322.15036988,4066.0,398.0,0.0,0.0,3.0,4.6
304,mestranol,0,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,-1,,,,,,
305,methantheline,0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13,340.19126869,4097.0,426.0,1.0,0.0,3.0,3.3
306,methotrexate,0,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O,454.17131583,126941.0,704.0,0.0,5.0,12.0,-1.8
307,Methyclothiazide,0,CN1C(CCl)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,358.9568036,4121.0,571.0,0.0,2.0,7.0,1.4
308,methyldopa,0,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,211.08445790,38853.0,246.0,0.0,4.0,5.0,-1.9
309,Icotidine,0,[Cl-].[Cl-].[Cl-].COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2.[H+].[H+].[H+],487.130858,91986393.0,577.0,0.0,5.0,8.0,
310,L-663581,1,CC(C)c1onc(n1)c2ncn3c2CN(C)C(=O)c4c(Cl)cccc34,357.0992525,129710.0,521.0,0.0,0.0,5.0,2.4
311,Lupitidine,0,Cc1ccc(CC2=CN=C(NCCSCc3oc(cc3)C(C)(C)N)NC2=O)cn1,413.18854629,51671.0,637.0,0.0,3.0,6.0,1.1
312,Mianserin,1,CN1CCN2C(C1)c3ccccc3Cc4ccccc24,264.162648646,4184.0,342.0,0.0,0.0,2.0,3.4
313,Midazolam,1,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,325.0782033,4192.0,471.0,0.0,0.0,3.0,2.5
314,Ritonavir,0,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3scnc3)Cc4ccccc4,720.31276100,392622.0,1040.0,0.0,4.0,9.0,6.0
315,Saquinavir,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,670.38426872,441243.0,1140.0,0.0,5.0,7.0,4.2
316,Sevoflurane,1,FCOC(C(F)(F)F)C(F)(F)F,200.00721185,5206.0,121.0,0.0,0.0,8.0,2.8
317,Sodiumamidotrizoate,0,[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,635.7516,23672589.0,396.0,0.0,2.0,4.0,
318,Sotalol,1,CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,272.11946368,5253.0,330.0,0.0,3.0,5.0,0.2
319,Stavudine,1,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,224.07970687,18283.0,388.0,0.0,2.0,4.0,-0.8
320,Streptomycin,0,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)C=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N,581.26566970,19649.0,940.0,0.0,12.0,15.0,-8.0
321,Sulfadiazine,1,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,250.05244675,5215.0,327.0,0.0,2.0,6.0,-0.1
